Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2435848747591522,0,0.2331641877256317,0.09709897119341564
911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023551433389544687,0,0,0,0,0.0024903614457831326,0.1168733140655106,0,0.15265212996389893,0.2131932098765432
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026882293423271503,0,0,0,0,0.08743373493975902,0.03769065510597303,0,0.09268989169675088,0.3395703703703704
913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09551483979763913,0.03657643564356436,0,0,0,0.2228379518072289,0.003996242774566474,0,0.045897978339350186,0.44610977366255145
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21252816188870152,0.16027405940594056,0,0,0,0.3668686746987952,0,0,0.01570592057761733,0.5243129629629629
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3493591905564924,0.3255972277227723,0,0,0.026668072289156627,0.4613048192771085,0,0,7.364620938628158e-5,0.5576816872427983
916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.754163362410784e-6,0.4709338954468802,0.4926310891089109,0,0.01994137931034483,0.17824096385542168,0.5195168674698796,0,0.0064660944206008574,0,0.55685658436214
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006087628865979381,0.5485089376053963,0.6178037623762377,0,0.10619359605911328,0.368760843373494,0.5213265060240964,0,0.07548068669527896,0,0.5126481481481481
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03974956383822363,0.5834261382799325,0.66952099009901,1.5688073394495413e-4,0.2603857142857143,0.525982530120482,0.4869036144578313,0,0.24583218884120173,0,0.4293995884773663
919,0,0,0.0024684,0,0,0,0,0,0,0,0.00629595,0.001095544,0,0,0,0,0,0,0,0,6.086e-4,0,0,0,0,0,0,0,0.003464033,0.00629595,0.11584068199841396,0.5768193929173694,0.6654550495049505,0.0030360856269113154,0.4266133004926108,0.6325728915662651,0.3975873493975904,0,0.4500098712446352,0,0.3161602880658436
920,0.0141916,0,0.04529565,8.466e-4,0.0121108,2.635e-4,0,6.8e-6,0.0030753,3.145e-4,0.08798265,0.0273717,0.04879935,0,0.0173009,0,0,0,0.01418735,0,0.0240125,0,0.01428255,0.0636735,0,9.0525e-4,0.0150297,0.0066198,0.058083843,0.08798265,0.22275678033306892,0.5270355817875211,0.5959065346534654,0.016439908256880735,0.5615467980295566,0.6727704819277108,0.2699409638554217,0,0.6094111587982832,0,0.18955462962962963
921,0.10238675,0.0086003,0.11059265,0.05209395,0.09794295,0.0276131,0.02309025,0.0335274,0.0430185,0.03064335,0.1747804,0.103631044,0.17268345,0,0.12383565,0.01337135,0.0233784,0.0067558,0.07217775,0.0061727,0.06769995,0.0143633,0.09061255,0.2054382,6.443e-4,0.01249585,0.0728977,0.0372164,0.135549613,0.1747804,0.3393777160983346,0.4335092748735245,0.4638617821782178,0.06788256880733945,0.6168625615763548,0.6658753012048192,0.12055301204819276,0,0.7049575107296139,0,0.09091399176954731
922,0.19728925,0.0560354,0.1707803,0.12693815,0.20470125,0.08479345,0.0871148,0.1553256,0.087125,0.0996625,0.23449715,0.188903469,0.3045159,0.0172261,0.2259725,0.07427725,0.11132535,0.0952085,0.1561552,0.11692515,0.1082628,0.0597618,0.18432505,0.34753270000000003,0.02635595,0.03324775,0.14075405,0.07804955,0.202369388,0.23449715,0.4499498810467882,0.30835784148397977,0.2966752475247525,0.1476605504587156,0.6267837438423646,0.6157198795180723,0.01445421686746988,4.5375722543352607e-4,0.7454137339055794,0,0.03260277777777778
923,0.26219695,0.12257595,0.21067505,0.19370055,0.2744701,0.1378785,0.1392708,0.28106865,0.11672965,0.1922819,0.2579342,0.250241169,0.38397305,0.07888595,0.29681915,0.16508955,0.218807,0.1845554,0.2488052,0.26667305,0.13872595,0.1025151,0.25555335,0.4383977,0.0741217,0.0578867,0.1892678,0.1128409,0.240823133,0.2579342,0.530143219666931,0.1738804384485666,0.1398627722772277,0.2220522935779816,0.5659512315270936,0.5104301204819277,0,0.013872639691714836,0.7290944206008585,0,0.009579835390946504
924,0.2875771,0.20870475,0.22877665,0.2705992,0.27252445,0.16540915,0.17093245,0.37727675,0.12431845,0.26642825,0.2539545,0.283200556,0.41393555,0.17011815,0.33648355,0.2542826,0.27480245,0.250342,0.26567345,0.4256528,0.1454979,0.13109805,0.29714555,0.4656572,0.1258459,0.07471245,0.19654125,0.12802955,0.25247669,0.2539545,0.5745956383822364,0.07020016863406407,0.04327762376237625,0.2722810397553517,0.4427940886699508,0.3571578313253012,0,0.08610838150289017,0.6633128755364808,0,0.0014415637860082306
925,0.2907935,0.2797316,0.23113115,0.30401525,0.264792,0.1650955,0.17620415,0.4243999,0.0980254,0.31042935,0.2210391,0.275621106,0.4103052,0.25431065,0.33826345,0.298163,0.27181215,0.2773941,0.2446385,0.5149606,0.1320203,0.13010355,0.2921331,0.44378925,0.16350855,0.0710209,0.1582241,0.1137011,0.238532072,0.2210391,0.5730838223632038,0.01515193929173693,0.0060378217821782185,0.2908946483180428,0.27386798029556647,0.17261626506024097,0,0.20716830443159923,0.5388107296137339,0.001415306859205776,0
926,0.25491755,0.26681075,0.2091697,0.29776095,0.23716785,0.14825275,0.1582751,0.42523035,0.05118785,0.31355225,0.1769377,0.23500375,0.3593307,0.29838485,0.3019047,0.28109585,0.23087105,0.2540225,0.19956215,0.53580685,0.10297155,0.100878,0.2489871,0.3672255,0.18217795,0.04742235,0.10117805,0.07590925,0.203189497,0.1769377,0.5291268834258525,0.0019330522765598653,0,0.26509357798165134,0.10773694581280788,0.03015722891566265,0,0.34702813102119456,0.3618484978540773,0.01152851985559567,0
927,0.17947325,0.22922545,0.15135695,0.2498694,0.16417665,0.10298855,0.10637665,0.380069,0.01051195,0.2705601,0.12289385,0.168290863,0.25081885,0.2829565,0.2315655,0.21627145,0.15904775,0.1798022,0.12426915,0.50922565,0.0617593,0.05678255,0.17867935,0.2491027,0.16373465,0.01732725,0.0443275,0.0340136,0.143361567,0.12289385,0.4395900079302141,1.681281618887015e-4,0,0.20475412844036697,0.01993349753694581,0,0,0.4704038535645472,0.16569270386266094,0.05131119133574008,0
928,0.084184,0.14798925,0.06089995,0.1778642,0.079713,0.05374635,0.0498899,0.3063978,8.5e-7,0.198356,0.0550205,0.082693631,0.1032087,0.2187951,0.1428578,0.130866,0.09263895,0.07586675,0.04329475,0.4467005,0.0181237,0.0143565,0.0909381,0.1034178,0.123709,1.717e-4,0.00596275,0.0026656,0.061520818,0.0550205,0.31435812846946865,0,0,0.12601620795107032,5.41871921182266e-6,0,0,0.5590838150289018,0.02957081545064378,0.11650527075812275,0
929,0.0132719,0.0521067,9.8005e-4,0.06499185,0.00880175,0.01121065,0.0052037,0.206312,0,0.09734965,0.0034119,0.011735844,0.006443,0.1198653,0.04803435,0.0496706,0.03013845,0.0053057,4.93e-4,0.33846915,5.61e-5,1.037e-4,0.0149158,0.00533375,0.06128755,0,0,0,0.003648965,0.0034119,0.1838669310071372,0,0,0.05629770642201835,0,0,0,0.5987341040462428,0,0.1987897472924188,0
930,0,4.9045e-4,0,4.675e-4,0,0,0,0.0851343,0,0.01330845,0,0,0,0.02433125,4.4795e-4,0,0,0,0,0.18470245,0,0,0,0,0.0060231,0,0,0,0,0,0.08799008723235527,0,0,0.01533012232415902,0,0,0,0.5895971098265896,0,0.2701772563176896,0
931,0,0,0,0,0,0,0,0.0034442,0,0,0,0,0,0,0,0,0,0,0,0.025517,0,0,0,0,0,0,0,0,0,0,0.03065646312450436,0,0,0.0016363914373088686,0,0,0,0.5565429672447014,0,0.3289425270758123,7.098765432098765e-6
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007089690721649484,0,0,0,0,0,0,0.4848229287090559,0,0.3518623826714801,0.003071090534979424
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.169706582077716e-4,0,0,0,0,0,0,0.3723837186897881,0,0.3054459927797833,0.02740720164609053
934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2363946050096339,0,0.2339187003610108,0.10245658436213992
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001834401349072513,0,0,0,0,0.003418072289156626,0.11302726396917148,0,0.1583894584837545,0.2204567901234568
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02428381112984823,0,0,0,0,0.08772409638554217,0.035753082851637766,0,0.1081074368231047,0.35219567901234566
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09554131534569985,0.025912277227722776,0,0,0,0.22207831325301208,0.003893834296724471,0,0.06238462093862816,0.46282983539094646
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22097082630691403,0.13624950495049504,0,0,0,0.3585728915662651,0,0,0.026895595667870035,0.5438047325102882
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36376863406408094,0.3063667326732673,0,0,0.03318132530120482,0.4606921686746988,0,0,0.0014550180505415165,0.5878713991769546
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2846946867565424e-5,0.48450607082630687,0.4883730693069307,0,0.02181871921182266,0.20010963855421685,0.5037361445783133,0,0.006079828326180258,0,0.5805491769547324
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006083425852498018,0.5642569983136593,0.6171310891089109,0,0.11119359605911332,0.39985180722891567,0.5150463855421686,0,0.07275364806866952,0,0.5318940329218107
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03784496431403648,0.6088441821247892,0.6829211881188118,6.865443425076454e-5,0.28217044334975366,0.5471753012048193,0.48595,0,0.2404137339055794,0,0.4464865226337449
943,0,0,0.00836145,0,0,0,0,0,0,0,0.0044098,0.001596406,0,0,0,0,0,0,0,0,0.0012189,0,0,0,0,0,0,0,0.004911045,0.0044098,0.1147988897700238,0.5979055649241146,0.6678340594059406,0.0018498470948012232,0.4586748768472906,0.6513861445783132,0.3926090361445783,0,0.4433708154506437,0,0.3306988683127572
944,0.0050286,0,0.0967317,8.9335e-4,0.00899045,4.607e-4,0,8.5e-6,0.0011985,5.049e-4,0.06306745,0.024983094,0.0253436,0,0.01541475,0,0,0,0.0142256,0,0.04467005,0,0.0066776,0.03125195,0,0.00247945,0.00570265,0.0032266,0.066030607,0.06306745,0.2234339413164156,0.5387045531197302,0.6000142574257425,0.015237920489296636,0.5876527093596059,0.6999765060240964,0.27638795180722886,0,0.601221459227468,0,0.20566399176954733
945,0.04556,0.02514385,0.2008652,0.0540566,0.07253815,0.036074,0.026349149999999998,0.0513859,0.0203643,0.0353923,0.13816665,0.079950681,0.08831075,0,0.10931765,0.0336073,0.02543285,0.01761625,0.0731663,0.0142256,0.11536115,0.01154385,0.0500956,0.10763635,3.1535e-4,0.0186184,0.044693,0.02452845,0.14750492,0.13816665,0.3364101506740681,0.4511069139966273,0.4743762376237623,0.069481498470948,0.6514546798029556,0.6900072289156627,0.12111807228915664,0,0.6927489270386267,0,0.10228765432098764
946,0.0974406,0.10349685,0.28381415,0.1434766,0.1561042,0.1016073,0.08786195,0.19491945,0.04342735,0.1113279,0.1967682,0.133962231,0.146642,0.005236,0.20674295,0.1596895,0.10282365,0.14255095,0.15796145,0.16950955,0.183311,0.05016275,0.09851925,0.1831427,0.02529685,0.03702005,0.11583035,0.0641869,0.21462126,0.1967682,0.4440887390959556,0.32055801011804386,0.3082409900990099,0.1504327217125382,0.6429453201970443,0.6340753012048193,0.012103614457831324,4.755298651252409e-4,0.7316081545064378,0,0.03740020576131688
947,0.14062825,0.22122185,0.32278665,0.23381035,0.1988881,0.16000145,0.1422696,0.325346,0.0575059,0.20061445,0.21972585,0.167958938,0.1809548,0.0308686,0.2793525,0.2420324,0.18669655,0.2504117,0.2382193,0.32004115,0.23584015,0.0850017,0.1335265,0.22830065,0.07069025,0.05031405,0.17735165,0.11608875,0.247384425,0.21972585,0.5208448057097542,0.18024384485666103,0.14900970297029703,0.22746207951070327,0.5764837438423646,0.5307638554216867,1.5060240963855424e-5,0.014824951830443162,0.7146476394849786,0,0.010336625514403293
948,0.17072675,0.2522885,0.3128102,0.31200695,0.1931608,0.1944358,0.1627903,0.4283184,0.06169555,0.2497113,0.22048745,0.180342481,0.18578365,0.06230075,0.3159841,0.2326807,0.2464456,0.32971075,0.27607915,0.42990195,0.25612965,0.1071289,0.1515737,0.2163964,0.13055405,0.05901125,0.2016625,0.14399935,0.24751031,0.22048745,0.5619569389373512,0.07340286677908937,0.049427920792079215,0.2846674311926605,0.45616059113300494,0.37030421686747,0,0.08268853564547207,0.6490613733905579,0,0.001460082304526749
949,0.17220405,0.2648362,0.26509035,0.3133168,0.1800589,0.2024326,0.1490832,0.4834052,0.05060475,0.26393945,0.2063528,0.166941381,0.16940415,0.0891021,0.31228745,0.28866255,0.23402115,0.35560005,0.24885535,0.49674935,0.23788525,0.1094596,0.14401465,0.181067,0.1714025,0.058735,0.1875219,0.14114675,0.221295007,0.2063528,0.5621449643140365,0.01731214165261383,0.0066611881188118815,0.29979434250764525,0.27991428571428567,0.18041927710843367,0,0.19804402697495185,0.5304416309012876,0.003998483754512636,0
950,0.1461048,0.26870115,0.19744905,0.3018486,0.14306775,0.18497615,0.11408445,0.49420785,0.0268226,0.24501845,0.1761778,0.130746894,0.1336642,0.0982022,0.2788221,0.28951595,0.20098335,0.32403785,0.18949475,0.52150475,0.1908777,0.08719385,0.11205805,0.1370608,0.1764736,0.0443802,0.1418786,0.10451855,0.175711037,0.1761778,0.5180169706582077,0.002348060708263069,0,0.2728701834862386,0.10457733990147784,0.028196987951807227,0,0.3282845857418112,0.3626381974248927,0.0308831046931408,0
951,0.105876,0.22487005,0.108409,0.25409305,0.0954006,0.13776205,0.06977055,0.46104595,0.00542045,0.2043978,0.11851295,0.083082506,0.0860948,0.0927486,0.22279605,0.24463255,0.14804025,0.23845815,0.1095514,0.4910552,0.11792135,0.04814995,0.07295635,0.0851309,0.1502902,0.0205972,0.069802,0.0493391,0.108051858,0.11851295,0.4295459159397304,2.104553119730185e-4,0,0.2116834862385321,0.02018817733990148,0,0,0.4507000963391137,0.17005708154506438,0.0837956678700361,0
952,0.05371915,0.15899335,0.03159365,0.1618009,0.04464115,0.07502695,0.0271014,0.37955135,0,0.139502,0.05195285,0.036600575,0.03814035,0.06566335,0.143004,0.18400885,0.0892823,0.1095429,0.0334458,0.41632405,0.0367676,0.0103156,0.03487635,0.03237565,0.10531415,0.0013719,0.0105366,0.00578,0.040846977,0.05195285,0.31565210150674067,0,0,0.12691009174311926,4.054187192118226e-4,0,0,0.5287413294797687,0.031384549356223174,0.14952613718411553,0
953,0.01053915,0.0657543,3.4935e-4,0.05589685,0.00460275,0.0163846,0.0020332,0.25547345,0,0.06273,0.0027574,0.003973644,0.0020859,0.0327828,0.05047215,0.073134,0.0291125,0.01077035,5.4145e-4,0.3206064,9.435e-5,1.7e-6,0.0047804,6.1795e-4,0.04556085,0,0,0,0.001854445,0.0027574,0.19196122125297385,0,0,0.05815351681957186,0,0,0,0.5769052986512525,0,0.2271476534296029,0
954,0,8.517e-4,0,4.301e-4,0,0,0,0.10499625,0,0.00497335,0,0,0,0.0049164,5.0405e-4,1.5385e-4,0,0,0,0.1816739,0,0,0,0,0.0029614,0,0,0,0,0,0.09448810467882636,0,0,0.01984388379204893,0,0,0,0.5811916184971097,0,0.30302758122743684,0
955,0,0,0,0,0,0,0,0.00408,0,0,0,0,0,0,0,0,0,0,0,0.0293029,0,0,0,0,0,0,0,0,0,0,0.03474853291038858,0,0,0.002311162079510704,0,0,0,0.545668400770713,0,0.35647588447653433,5.452674897119341e-6
956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008546074544012688,0,0,0,0,0,0,0.4670463391136802,0,0.3724141516245487,0.003168930041152264
957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.051546391752578e-4,0,0,0,0,0,0,0.3598291907514451,0,0.32510028880866426,0.02949578189300412
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23071791907514447,0,0.24079249097472927,0.10927561728395062
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014264755480607083,0,0,0,0,0.00244578313253012,0.11351907514450868,0,0.1533480866425993,0.23303621399176955
960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021876053962900505,0,0,0,0,0.0770722891566265,0.03709296724470135,0,0.09359992779783392,0.36708302469135806
961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09175548060708263,0.039845544554455443,0,0,0,0.20368975903614456,0.004021868978805395,0,0.05491292418772564,0.4823944444444444
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21850151770657675,0.18537544554455448,0,0,0,0.3115740963855422,0,0,0.02912953068592057,0.5641229423868312
963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3665460370994941,0.38600633663366335,0,0,0.03032048192771084,0.3905421686746988,0,0,0.0021727075812274367,0.6001368312757202
964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.471847739888977e-6,0.4905448566610455,0.5826229702970297,0,0.03107783251231528,0.18351566265060243,0.4239939759036144,0,0.005032188841201716,0,0.5939707818930041
965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005275654242664552,0.5836620573355817,0.71489227722772275,0,0.1355512315270936,0.3790451807228916,0.4207530120481928,0,0.07133476394849785,0,0.5483077160493827
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358584456780333,0.6194327150084317,0.7542524752475248,1.267584097859327e-4,0.29657980295566505,0.5341343373493974,0.3676897590361446,0,0.23401802575107297,0,0.4568338477366255
967,0,0,0.0016354,0,0,0,0,0,0,0,0.00708135,0.001089594,2.89e-5,0,1.105e-5,0,0,0,0,0,0.00201195,0,0,0,0,0,0,0,0.003568243,0.00708135,0.113353766851705,0.6080418212478921,0.728751089108911,0.0031885321100917426,0.4573541871921183,0.6371650602409638,0.29031204819277107,0,0.4276227467811159,0,0.338559670781893
968,0.0051068,0,0.028883,0.00761685,0.00948005,0.00184025,0,1.445e-5,4.981e-4,8.0495e-4,0.1033498,0.0268005,0.0104669,0,0.02216715,0,0,0,0.01035215,0,0.0344063,2.55e-6,0.0136952,0.02997355,0,0.00395335,0.00482375,0.0047991,0.05629142,0.1033498,0.2277007137192704,0.5435016863406409,0.6379439603960396,0.02106024464831804,0.5839714285714287,0.6790373493975903,0.1770343373493976,0,0.5837429184549356,0,0.20934444444444444
969,0.055199,0.0449973,0.0738684,0.18901365,0.07645325,0.0780691,0.0337263,0.0481066,0.0165529,0.0473025,0.23831025,0.105600281,0.03393115,0,0.1317228,0.04387615,0.02944995,0.00571795,0.05907415,0.00594405,0.0773177,0.0141508,0.0887706,0.09304355,7.48e-5,0.0275638,0.02602955,0.02385865,0.13870283,0.23831025,0.3521616177636796,0.45159173693086,0.5046021782178217,0.0737111620795107,0.6457014778325124,0.6703716867469879,0.07310301204819278,0,0.6764489270386266,0,0.10201831275720163
970,0.13092635,0.14792805,0.13669955,0.3640363,0.16871055,0.21715205,0.1171147,0.16622515,0.0399619,0.11145455,0.33900295,0.193149113,0.0591957,0.01240405,0.2463912,0.1898832,0.1157598,0.07634955,0.12691605,0.06181795,0.11163135,0.05069145,0.1782484,0.15009215,0.00998495,0.0541858,0.05132045,0.0405161,0.214937658,0.33900295,0.4667620142743854,0.3221192242833052,0.3281770297029703,0.1495125382262997,0.6488004926108375,0.6152813253012048,0.008823493975903613,4.269749518304432e-4,0.7153961373390557,0,0.03793713991769547
971,0.2089861,0.26015185,0.20523505,0.49542165,0.22853015,0.3388389,0.201909,0.28444825,0.05837545,0.1722916,0.3891198,0.264170544,0.0813722,0.05303745,0.3328192,0.3608267,0.2108833,0.1410507,0.1756032,0.12030645,0.13192255,0.08743695,0.25316825,0.1841185,0.0309808,0.0686018,0.07092485,0.05075945,0.270437247,0.3891198,0.549173909595559,0.1852782462057336,0.1640104950495049,0.2168217125382263,0.5781852216748768,0.5112132530120482,3.19277108433735e-5,0.015004913294797686,0.6989755364806868,0,0.01077283950617284
972,0.2681291,0.33251745,0.2262054,0.56865425,0.2412623,0.38222715,0.2520114,0.35953385,0.06010605,0.21358205,0.39803375,0.303303906,0.09934715,0.10458995,0.36663475,0.472838,0.30393365,0.17653395,0.1924859,0.1720383,0.1320271,0.11229265,0.30036535,0.20156985,0.0499647,0.0636446,0.08354905,0.0524518,0.287616965,0.39803375,0.5908293417922283,0.07435463743676222,0.05357386138613861,0.2618423547400612,0.4490778325123153,0.3553156626506024,0,0.08300973025048168,0.629943347639485,0,0.001491769547325103
973,0.2854844,0.38011235,0.21328455,0.58992125,0.22887695,0.3797375,0.25319035,0.38086715,0.046546,0.224502,0.3796015,0.308219244,0.10049635,0.14659525,0.3633427,0.5250739,0.3610171,0.18346655,0.1901127,0.201059,0.11446355,0.11211925,0.31214465,0.18898815,0.06111415,0.04852905,0.08047885,0.04292415,0.27559006,0.3796015,0.5944927835051547,0.016795446880269814,0.007248514851485148,0.2582594801223242,0.26973891625615765,0.17486927710843375,0,0.19665895953757223,0.506663948497854,0.007558339350180505,0
974,0.27242585,0.39194945,0.17600865,0.55833185,0.1868147,0.34192015,0.209168,0.3574114,0.0252739,0.2037569,0.3273367,0.272772331,0.0813773,0.15567155,0.3256809,0.5142806,0.36400485,0.16232875,0.16052165,0.1926627,0.09057175,0.0895322,0.27980555,0.14004345,0.0598009,0.02917965,0.06124335,0.0278511,0.23491501,0.3273367,0.5507600317208564,0.002296627318718381,0,0.22699847094801223,0.1050960591133005,0.030001807228915663,0,0.3205866088631985,0.3378995708154507,0.02839148014440433,0
975,0.22435155,0.34584885,0.13368715,0.47608585,0.1366171,0.27086355,0.1387574,0.30185795,0.0060248,0.1560226,0.2466734,0.205674394,0.05245095,0.13911695,0.2630937,0.44045895,0.3124243,0.11495485,0.10091795,0.1642353,0.05679105,0.0509456,0.2108391,0.07370095,0.04977855,0.01051025,0.03231445,0.0112999,0.176054692,0.2466734,0.46761784298176046,1.846543001686341e-4,0,0.171352752293578,0.0253679802955665,0,0,0.4445230250481695,0.15070386266094424,0.06681906137184115,0
976,0.14750645,0.24036215,0.0658427,0.3416405,0.06355535,0.16621835,0.0637891,0.2275518,0,0.0951439,0.12908525,0.119713044,0.0222887,0.10789815,0.17645235,0.30737785,0.2089249,0.050864,0.0347922,0.12231585,0.0207196,0.0138278,0.1271294,0.02216375,0.03182315,7.225e-5,0.00500565,3.3065e-4,0.091356583,0.12908525,0.34260364789849324,0,0,0.10226819571865442,8.408866995073893e-4,0,0,0.5202329479768786,0.02549399141630901,0.12833407942238267,0
977,0.0513995,0.09460075,0.002788,0.14866075,0.00782,0.0456603,0.0081974,0.1342541,0,0.0376958,0.0136442,0.024818513,8.364e-4,0.06436795,0.06914155,0.13590565,0.0742713,0.0048382,8.823e-4,0.08276365,4.1565e-4,1.802e-4,0.03035265,5.525e-5,0.01382525,0,0,0,0.009598682,0.0136442,0.2080022204599524,0,0,0.04410902140672784,0,0,0,0.5661907514450866,0,0.2014835379061372,0
978,8.415e-5,0.00162605,0,0.00329375,0,6.97e-5,0,0.043894,0,0.00231965,0,0,0,0.02004895,0.00105485,0.00356915,9.078e-4,0,0,0.03566855,0,0,0,0,4.063e-4,0,0,0,0,0,0.10060007930214115,0,0,0.01654113149847095,0,0,0,0.5697917148362235,0,0.2768483754512636,0
979,0,0,0,0,0,0,0,6.46e-4,0,0,0,0,0,0,0,0,0,0,0,0.0023188,0,0,0,0,0,0,0,0,0,0,0.03725701823949247,0,0,0.0036481651376146793,0,0,0,0.5445417148362235,0,0.33085740072202163,6.584362139917696e-6
980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009209119746233148,0,0,0,0,0,0,0.46091377649325627,0,0.35377602888086646,0.0035269547325102882
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.503568596352101e-4,0,0,0,0,0,0,0.35318506743737954,0,0.3205479422382672,0.03288497942386831
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22934585741811173,0,0.2502839711191336,0.11610545267489712
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017284991568296795,0,0,0,0,0.0012216867469879518,0.113245183044316,0,0.17218527075812276,0.2446788065843621
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254779089376054,4.035643564356435e-4,0,0,0,0.0435433734939759,0.037368208092485554,0,0.11442303249097471,0.37982736625514407
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09621467116357504,0.03890910891089109,0,0,0,0.13984518072289157,0.003939980732177264,0,0.06376368231046932,0.4997084362139918
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21816593591905564,0.18380554455445544,0,0,0,0.24699759036144583,0,0,0.02585978339350181,0.580705658436214
