Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
2395,0,0.00503898,0.054772919,0,0,0.731,0.851,0.314,0.037459982,0.122,0.149,0.039,0,0.26,0.013103243,0,0.373,0.797,0.063661689,0.256567975,0.408,0.514,0.045,0,0.282,0.945,0.83,0.753,0.02,0.045,0.2454208333333333,0.1802471698113207,0.1776906976744186,0.510915,0.6315764705882352,0.05077272727272728,0.6004214285714287,0.3017666666666666,0.2576470588235294,0.30300923076923075,1.3333333333333334e-4
2396,0,0.036600253,0.061851147,0,0,0.69,0.856,0.271,0.034712909,0.132,0.131,0.01,0,0.241,0.012948724,0,0.346,0.788,0.056013819,0.283212346,0.572,0.551,0.034,0,0.35,0.919,0.733,0.753,0.017,0.026,0.24497916666666664,0.16179245283018867,0.15953953488372094,0.4498125,0.6300235294117646,0.03784545454545454,0.5457571428571428,0.33438148148148145,0.2434117647058824,0.31288307692307693,2.3333333333333333e-4
2397,0,0.063910765,0.052845532,0,0,0.678,0.85,0.189,0.024406496,0.138,0.111,0.005,0,0.199,0.014639442,0,0.334,0.783,0.049512892,0.270340692,0.651,0.582,0.026,0,0.373,0.893,0.706,0.735,0.019,0.014,0.22625000000000003,0.13844150943396225,0.14329302325581394,0.4031,0.6202529411764706,0.02673636363636364,0.48746428571428574,0.3186703703703704,0.22375294117647057,0.28272615384615385,0.0064
2398,0,0.102475756,0.046553408,0,0,0.71,0.834,0.11,0.022508094,0.133,0.099,0.01,0,0.176,0.007233232,0,0.326,0.765,0.043700388,0.261322482,0.673,0.643,0.016,0,0.306,0.858,0.672,0.714,0.023,0.01,0.20929166666666665,0.12294716981132076,0.13681860465116277,0.393285,0.5984588235294117,0.01977272727272727,0.4474071428571429,0.30889999999999995,0.20284117647058825,0.2538323076923077,0.0019333333333333327
2399,0,0.151776661,0.042506104,0,0,0.704,0.803,0.051,0.020687331,0.124,0.093,0.02,0,0.16,0.015424562,0,0.305,0.742,0.039051308,0.256280368,0.662,0.657,0.01,0,0.213,0.82,0.616,0.679,0.028,0.011,0.2156208333333333,0.12603962264150945,0.11633720930232556,0.351895,0.6237000000000001,0.017054545454545454,0.3863071428571429,0.2977481481481481,0.18736470588235293,0.22286,0.0013666666666666664
2400,0,0.21088701,0.040200993,0,0,0.675,0.766,0.02,0.018947269,0.126,0.094,0.031,0,0.171,0.019122213,0,0.266,0.711,0.03550305,0.255244045,0.642,0.652,0.009,0,0.179,0.77,0.581,0.661,0.034,0.02,0.1981166666666667,0.11983018867924528,0.12620232558139538,0.350345,0.5828176470588236,0.014072727272727271,0.3873214285714286,0.3249666666666667,0.16661764705882356,0.22408769230769232,0.004666666666666666
2401,0,0.278607659,0.039244334,0,0,0.635,0.76,0.008,0.017290943,0.131,0.084,0.04,0,0.2,0.032199718,0,0.214,0.701,0.032112116,0.258096369,0.625,0.651,0.006,0,0.17,0.737,0.561,0.661,0.042,0.039,0.1849916666666667,0.10895849056603774,0.12421395348837208,0.3571675,0.5320588235294117,0.01160909090909091,0.3873928571428572,0.37486666666666674,0.13955294117647055,0.23877692307692308,0.015166666666666669
2402,0,0.353561531,0.039485682,0,0,0.625,0.733,0.005,0.015721362,0.132,0.095,0.049,0,0.226,0.058010211,0,0.21,0.603,0.029982263,0.256177872,0.613,0.697,0.004,0,0.185,0.711,0.556,0.693,0.051,0.033,0.16985416666666667,0.10019811320754718,0.11853720930232556,0.3517775,0.4985058823529412,0.012009090909090908,0.38047142857142857,0.394637037037037,0.13225294117647057,0.25097538461538466,0.02393333333333333
2403,0,0.166903764,0.032106262000000003,0,0,0.658,0.728,0.01,0.016000534,0.147,0.121,0.054,0,0.251,0.054977401,0,0.198,0.586,0.034168424,0.253570681,0.603,0.712,0.009,0,0.192,0.69,0.559,0.704,0.057,0.034,0.15398333333333333,0.09458113207547174,0.1162813953488372,0.3650775,0.4850058823529412,0.012427272727272726,0.3719357142857143,0.3839814814814815,0.13519411764705885,0.2531323076923077,0.012066666666666668
2404,0,0.068537282,0.028862901,0,0,0.698,0.71,0.037,0.016377734,0.159,0.133,0.064,0,0.28,0.052429505,0,0.146,0.536,0.040404539,0.253352772,0.599,0.789,0.017,0,0.174,0.632,0.547,0.716,0.054,0.079,0.1369041666666667,0.08592264150943399,0.10933953488372096,0.3988775,0.4817,0.00870909090909091,0.3765357142857143,0.3674444444444444,0.13417058823529412,0.2468015384615385,0.0219
