Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06871325842696628,0.04137176781002639,0,0,0,0.1738248,0.011813076923076926,0,2.857692307692308e-4,0.5204654794520548
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15479415730337076,0.1646058047493404,0,0,0,0.2814424000000001,0.0024906410256410254,0,6.826923076923077e-6,0.5783645205479452
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25928808988764046,0.2987585751978892,0,0,0.0603288,0.3626432,2.923076923076923e-5,0,0,0.599833698630137
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010019027484143763,0.3659253932584269,0.406292875989446,0,0,0.2337712,0.3989064,0,0.01978228571428572,0,0.5843598630136986
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006981183932346723,0.41822067415730335,0.46273271767810026,0,0.016976470588235294,0.409172,0.408892,0,0.1073565714285714,0,0.5230608219178082
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04225116279069768,0.4463334831460674,0.4661403693931399,0,0.10611960784313726,0.5308728,0.35528240000000005,0,0.24681771428571428,0,0.4308220547945205
7,0,0,7e-7,0,0,0,0,0,0,0,8.4e-6,1.14e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62e-6,8.4e-6,0.11601871035940804,0.4223907865168539,0.4338427440633245,0,0.21183006535947715,0.5994815999999998,0.2712584,0,0.4019388571428571,0,0.3135401369863014
8,0,0,0.0640395,0,0,0,0,0,0,0,0.0339262,0.012245713,9.471e-4,0,0.0030751,0,0,0,2.352e-4,0,0.0532644,0,0,1.54e-5,0,0,0,0,0.04066573,0.0339262,0.22303171247357287,0.3666910112359551,0.33897150395778364,0,0.2972751633986928,0.6302344,0.17284720000000003,0,0.5272114285714286,0,0.18409972602739724
9,0.0636041,0,0.1873123,0.012033,0.0217308,0.0017136,0,2.226e-4,0,0.0015099,0.1066289,0.0659043,0.0398216,0,0.0637728,0,0,0,0.0424144,0,0.1756013,0,0.0388822,0.0389438,0,0,0.0046676,4.984e-4,0.129582483,0.1066289,0.3345531712473573,0.28086629213483144,0.22610633245382583,0,0.3443843137254902,0.5925592,0.0555376,0,0.5935771428571429,0,0.0884527397260274
10,0.1704682,0.0066808,0.28938,0.07462,0.0845677,0.0150213,0.0093527,0.0234675,1.197e-4,0.0172305,0.1763986,0.155354675,0.1116066,0,0.1614123,5.523e-4,0.0038374,7.56e-5,0.110845,0.0314888,0.2728096,7.091e-4,0.1295098,0.1300047,0.0025249,0.0017465,0.0262584,0.0055328,0.215244167,0.1763986,0.44976649048625794,0.18764292134831465,0.1010651715039578,1.0711382113821136e-4,0.33311960784313727,0.5143288,0.007166400000000001,8.985897435897437e-4,0.6110657142857142,0,0.037318630136986296
11,0.2543905,0.0395143,0.3499573,0.1345099,0.1313025,0.0320348,0.0415254,0.0809074,4.893e-4,0.0467824,0.2199722,0.232896563,0.1877589,0.0109228,0.2404346,0.004375,0.0336931,0.0106925,0.1560188,0.1095738,0.3310405,0.0065247,0.2155405,0.2143785,0.0342545,0.0048804,0.0561302,0.0114401,0.272447233,0.2199722,0.5292344608879492,0.09156584269662922,0.02043298153034301,0.001914634146341464,0.2601091503267974,0.3923544000000001,0,0.008037820512820513,0.5727988571428572,0,0.013526301369863014
12,0.2992178,0.0819518,0.3675252,0.1815016,0.1426257,0.0438333,0.0675465,0.1628368,5.299e-4,0.0791133,0.2375331,0.294829763,0.2479911,0.0374325,0.2821182,0.0095725,0.0846279,0.0282506,0.1735538,0.1997296,0.3464167,0.0142163,0.2922633,0.2612827,0.0825097,0.0048391,0.0714476,0.0151746,0.298625997,0.2375331,0.5709171247357294,0.02497101123595505,2.1583113456464384e-4,0.010038414634146342,0.14900196078431371,0.2323592,0,0.04019269230769231,0.4895377142857142,0,0.0021494520547945205
13,0.3007928,0.1233848,0.3464314,0.1999536,0.1363243,0.046256,0.0808703,0.2313465,3.052e-4,0.1029154,0.2342557,0.311535963,0.2836687,0.0774522,0.285236,0.0102522,0.135583,0.0337183,0.1606654,0.2994544,0.3218152,0.0168252,0.3186001,0.2539327,0.1140216,0.0025053,0.0707042,0.0120344,0.29295273,0.2342557,0.5583871035940804,8.647191011235956e-4,0,0.02583028455284552,0.03610326797385621,0.0812576,0,0.1235276923076923,0.3572582857142857,0,5.013698630136986e-5
14,0.2619624,0.144774,0.2834258,0.1555141,0.0995736,0.0384839,0.0742322,0.2643963,2.8e-5,0.1007972,0.2011317,0.275414388,0.2429217,0.128835,0.2441243,0.0082593,0.1529682,0.022323,0.1154685,0.3277764,0.2551689,0.0108682,0.2864596,0.2114623,0.1233526,2.961e-4,0.0410074,0.0046935,0.246227473,0.2011317,0.5136401691331923,0,0,0.0401280487804878,0.0044333333333333325,0.0045096,0,0.2347333333333333,0.19741885714285712,8.507692307692308e-4,0
15,0.1761375,0.1251943,0.1760262,0.0745353,0.0517573,0.0252875,0.0405902,0.2544444,0,0.0790692,0.1278347,0.195088338,0.151571,0.1372399,0.1743231,0.0229614,0.1088808,0.0041083,0.0535696,0.3237934,0.1445983,0.0019726,0.2094743,0.113344,0.1040445,0,0.0065793,0,0.15636887,0.1278347,0.428209090909091,0,0,0.04644979674796748,0,0,0,0.34338653846153844,0.07599257142857142,0.004644038461538463,0
16,0.0617197,0.0532287,0.0390187,0.0222446,0.0095032,0.0081536,0.0054019,0.1970829,0,0.0461839,0.0342944,0.067749413,0.0328685,0.0782614,0.0811447,0.0208229,0.0414673,0,0.0034685,0.2505461,0.0204323,0,0.0781137,0.0161336,0.0576695,0,0,0,0.039389373,0.0342944,0.3070525369978858,0,0,0.035402235772357724,0,0,0,0.4251592307692308,0.007438857142857143,0.007907019230769231,0
17,3.22e-4,0.002975,0,3.465e-4,0,1.47e-5,0,0.108024,0,0.0126322,0,5.04e-5,0,0.0206913,0.0075026,0.0019348,3.619e-4,0,0,0.148106,0,0,6.72e-5,0,0.0096628,0,0,0,6.72e-6,0,0.17366025369978855,0,0,0.014882723577235774,0,0,0,0.4710883333333334,0,0.009157596153846152,0
18,0,0,0,0,0,0,0,0.0184681,0,2.1e-6,0,0,0,0,0,0,0,0,0,0.0430773,0,0,0,0,0,0,0,0,0,0,0.07316966173361521,0,0,9.756097560975613e-6,0,0,0,0.49343282051282056,0,0.00903653846153846,4.794520547945205e-6
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01979841437632136,0,0,0,0,0,0,0.4863962820512821,0,0.00659048076923077,0.0029863013698630133
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011869978858350951,0,0,0,0,0,0,0.4298771794871795,0,0.004690480769230769,0.02269356164383561
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3512610256410257,0,0.002700769230769231,0.07995657534246575
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.146067415730337e-6,0,0,0,0,0,0.24194615384615384,0,0.003167019230769231,0.17933616438356165
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005903370786516853,0,0,0,0,0,0.1274085897435897,0,0.0030890384615384616,0.3086680821917808
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022950337078651684,0,0,0,0,0.06546160000000001,0.04595615384615384,0,0.0023447115384615386,0.4299795890410959
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06404943820224719,0.02711424802110817,0,0,0,0.2039192,0.00968551282051282,0,0.0015611538461538462,0.5270664383561644
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15124584269662922,0.10655910290237464,0,0,0,0.34571119999999994,0.002149230769230769,0,3.736538461538462e-4,0.5924295890410959
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2651451685393259,0.2003084432717678,0,0,0.052284,0.4409264000000001,2.935897435897436e-5,0,0,0.6179805479452055
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.445031712473573e-4,0.3608943820224719,0.2801889182058047,0,0,0.21893920000000003,0.5044415999999999,0,0.01914057142857143,0,0.5987012328767124
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005152748414376321,0.4274130337078652,0.3238097625329815,0,0.030424836601307192,0.3924904,0.5032224,0,0.09943085714285713,0,0.5422024657534247
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03831564482029599,0.4518013483146068,0.32698284960422164,0,0.12382026143790847,0.5230208000000001,0.4497408000000001,0,0.23744114285714285,0,0.44725917808219184
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11392684989429176,0.4348912359550562,0.27973350923482854,0,0.23256405228758173,0.5998408,0.3411648,0,0.3911148571428571,0,0.3187842465753425
32,0,0,0.0323498,0,0,0,0,0,0,0,0.0383054,0.0088319,4.62e-5,0,0.003248,0,0,0,4.76e-5,0,0.0330939,0,0,1.204e-4,0,0,0,0,0.029393093,0.0383054,0.21426923890063423,0.3774523595505618,0.2201775725593668,0,0.32358104575163404,0.6216936000000002,0.22426320000000005,0,0.5205765714285714,0,0.1876102739726028
33,0.0057414,0,0.0995064,0.0071729,0.0107002,0.0021126,0,0.0010479,0,0.0029904,0.1192184,0.0337267,0.0191506,0,0.0356944,0,0,0,0.0064946,0,0.1195453,0,0.0085148,0.0203301,0,1.12e-5,8.316e-4,8.68e-4,0.094270913,0.1192184,0.3330385835095137,0.28867977528089883,0.13364379947229552,0,0.3661124183006536,0.5793448000000001,0.07262719999999999,0,0.5906480000000001,0,0.08889109589041096
34,0.0285418,0.0031906,0.174272,0.0664384,0.0557354,0.0278474,0.0242165,0.0483175,5.691e-4,0.0306082,0.2088233,0.070775863,0.0558012,0,0.0848239,0.0056182,0.030765,4.214e-4,0.023373,0.0241542,0.2020116,0.0014294,0.0305186,0.0551145,1.953e-4,0.0057015,0.0078631,0.0115584,0.167668433,0.2088233,0.4472910147991544,0.192778202247191,0.05560949868073879,2.294715447154472e-4,0.34659084967320264,0.5125352,0.0058832,8.856410256410257e-4,0.6045034285714287,0,0.03791178082191781
35,0.0666008,0.0185514,0.2357985,0.1410234,0.1145459,0.067228,0.0989471,0.1541078,0.0041657,0.0820253,0.2717687,0.104065675,0.0954289,0.0028588,0.1296323,0.0229194,0.0834799,0.0157388,0.0423885,0.112721,0.2580543,0.015113,0.0541597,0.0851634,0.0036071,0.0138845,0.0177023,0.0230405,0.224148447,0.2717687,0.530256976744186,0.0910211235955056,0.011765171503957785,0.002293495934959349,0.27201045751633984,0.3973287999999999,0,0.00849423076923077,0.573652,0,0.013726849315068491
36,0.1189797,0.0340053,0.2726367,0.2240567,0.1739402,0.1082214,0.154539,0.2657011,0.0059507,0.138131,0.2996245,0.1206863,0.13132,0.0201768,0.157269,0.0372785,0.1323385,0.0307622,0.0585634,0.2577687,0.2957304,0.0302246,0.0655382,0.0978159,0.0123298,0.0177968,0.0289093,0.0278005,0.254840437,0.2996245,0.5721554968287527,0.0246123595505618,8.12664907651715e-5,0.012759552845528451,0.14871176470588235,0.2370808,0,0.03913884615384616,0.4904817142857143,0,0.0019067123287671232
37,0.1611456,0.0493024,0.2777131,0.2828112,0.2011401,0.1276919,0.1635284,0.3196452,0.003661,0.1768837,0.286587,0.121090813,0.1428273,0.0440181,0.16415,0.0427952,0.1660421,0.0269143,0.0607488,0.3539368,0.286678,0.0333725,0.0674044,0.0901579,0.021756,0.0144186,0.0288827,0.0218239,0.25183706300000003,0.286587,0.5670727272727273,4.959550561797753e-4,0,0.02334227642276423,0.04543071895424836,0.08417519999999999,0,0.12474641025641026,0.3564028571428572,0,4.397260273972602e-5
38,0.1553636,0.056994,0.231945,0.2836435,0.169505,0.1202873,0.0998858,0.3288817,3.822e-4,0.1862588,0.2281671,0.103910363,0.117999,0.0649768,0.1498875,0.0475587,0.1432522,0.0127316,0.0470323,0.3748458,0.2237802,0.0210553,0.0618618,0.0659274,0.026719,0.0055475,0.0176386,0.0101465,0.2052848,0.2281671,0.5222830866807611,0,0,0.026164430894308945,0.005744444444444444,0.0046768,0,0.2456816666666667,0.2013382857142857,0.0014002884615384615,0
39,0.100877,0.0412643,0.1392356,0.2232692,0.0973581,0.0775516,0.0302456,0.3033863,0,0.1565725,0.1448678,0.065752925,0.0663278,0.0697396,0.1085175,0.0629678,0.0718459,0.0023807,0.0204897,0.3554859,0.1219883,0.0048734,0.04032,0.0335328,0.0228788,0,0.0023338,2.324e-4,0.12558658,0.1448678,0.4383793868921776,0,0,0.01863130081300813,1.150326797385621e-4,0,0,0.3577575641025641,0.07729771428571429,0.00577076923076923,0
40,0.0311045,0.0128387,0.0280245,0.10584,0.0243075,0.0243999,0.0020776,0.2392362,0,0.0968702,0.0435673,0.018670925,0.0122437,0.0578774,0.0499989,0.0241297,0.0212079,0,0.0011256,0.2996672,0.0156583,5.53e-5,0.0129626,0.0043561,0.0113792,0,0,0,0.030858963,0.0435673,0.3194598308668076,0,0,0.007445934959349594,0,0,0,0.441622435897436,0.007302285714285713,0.008898076923076923,0
41,3.521e-4,1.568e-4,0,0.0118384,0,2.254e-4,0,0.1354773,0,0.0271187,0,0,0,0.024416,0.0057442,4.438e-4,1.26e-5,0,0,0.2045848,0,0,0,0,9.954e-4,0,0,0,0,0,0.1858445031712473,0,0,0.001842073170731708,0,0,0,0.497261282051282,0,0.010115,0
42,0,0,0,0,0,0,0,0.0267043,0,6.23e-5,0,0,0,6.3e-5,0,0,0,0,0,0.0772191,0,0,0,0,0,0,0,0,0,0,0.07943361522198732,0,0,2.461382113821138e-4,0,0,0,0.5162278205128205,0,0.009113846153846156,1.2054794520547944e-5
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02027029598308668,0,0,0,0,0,0,0.5030937179487179,0,0.006186057692307693,0.003096986301369863
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001169133192389006,0,0,0,0,0,0,0.4480758974358974,0,0.003079230769230769,0.025657260273972603
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3632667948717949,0,0.0012793269230769232,0.08345958904109589
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.764044943820224e-6,0,0,0,0,0,0.24994641025641023,0,0.0013330769230769232,0.1841242465753425
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005949213483146068,0,0,0,0,0,0.1334473076923077,0,0.00136375,0.3121105479452055
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022790337078651687,0,0,0,0,0.0595376,0.04338423076923076,0,8.607692307692308e-4,0.4308813698630137
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06959393258426966,0.02073482849604221,0,0,0,0.19262080000000004,0.009012692307692308,0,4.628846153846153e-4,0.5364154794520548
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15352921348314608,0.0894197889182058,0,0,0,0.332068,0.0019288461538461536,0,9.134615384615384e-6,0.5980667123287672
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2513107865168539,0.17199393139841687,0,0,0.051642400000000005,0.4292144,3.0897435897435896e-5,0,0,0.6218095890410958
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001075369978858351,0.33371101123595504,0.2364366754617414,0,0,0.2226672,0.4665576,0,0.018672,0,0.6054156164383562
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007045560253699789,0.3915249438202248,0.2713496042216359,0,0.04030849673202614,0.411732,0.4625568000000001,0,0.09940685714285714,0,0.5479445205479452
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04431945031712473,0.4128977528089888,0.27501213720316625,0,0.14995751633986926,0.5399615999999998,0.39166960000000006,0,0.23848457142857132,0,0.4502283561643836
55,0,0,0,0,0,0,0,0,0,0,1.12e-5,1.4e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48e-6,1.12e-5,0.12601067653276954,0.39043955056179774,0.2428118733509235,0,0.28724183006535947,0.6170104000000001,0.28626159999999995,0,0.3959182857142857,0,0.3175315068493151
56,0,0,0.036666,0,0,0,0,0,0,0,0.0274344,0.008022,0.00182,0,0.0018991,0,0,0,1.75e-5,0,0.0176029,0,1.26e-5,5.789e-4,0,0,0,0,0.02571408,0.0274344,0.22955253699788583,0.3576278651685394,0.17166992084432717,0,0.405118954248366,0.6346368000000001,0.1763016,0,0.5311617142857142,0,0.19253794520547943
57,0.0628922,0,0.113981,0.0339178,0.0185157,0.0013958,0,0.004116,0,0.0056392,0.1039766,0.056988575,0.0534009,0,0.0545594,0,0,0,0.0089012,0,0.0885416,0,0.0396585,0.04144,0,1.862e-4,0.0045129,0.0023527,0.096812357,0.1039766,0.3562193446088795,0.27490044943820224,0.1078646437994723,0,0.4706575163398693,0.6057872,0.0481152,0,0.6005068571428571,0,0.09111027397260273
58,0.1844402,0.0093037,0.2132508,0.1425816,0.0582715,0.0093037,0.0060354,0.1042825,0.0050729,0.0472444,0.1943221,0.149526388,0.1245048,0,0.1472485,0.0016191,0.0167874,4.9e-5,0.0290577,0.0743645,0.1807099,4.375e-4,0.1314397,0.1123934,4.872e-4,0.0130585,0.0248549,0.016254,0.189412417,0.1943221,0.4759025369978858,0.16865617977528088,0.042149340369393135,2.3252032520325205e-4,0.4636313725490196,0.5376888000000001,0.0018216,8.250000000000001e-4,0.6271388571428572,0,0.037894657534246576
59,0.2481178,0.0382949,0.2806293,0.2161852,0.069874,0.0187222,0.016408,0.2368982,0.0180663,0.0969948,0.2663787,0.2521449,0.1986859,0.0059836,0.2218076,0.0079968,0.0530425,0.008204,0.0453075,0.2006893,0.2553684,0.0044968,0.2450252,0.1665006,0.008015,0.0238483,0.0397124,0.0298228,0.264221697,0.2663787,0.557796934460888,0.07911258426966293,0.008636939313984168,0.003854674796747968,0.3937509803921569,0.4168,0,0.0077129487179487186,0.6000542857142858,0,0.01301972602739726
60,0.2513924,0.0692937,0.3141278,0.2532243,0.0679084,0.0260946,0.0380863,0.3295782,0.0215509,0.1341928,0.2924523,0.312000588,0.2239678,0.0367801,0.2678984,0.0146139,0.0887033,0.0212016,0.0430458,0.3040807,0.2842574,0.0084301,0.3149041,0.2143204,0.0218085,0.0265496,0.0355145,0.0333704,0.297533203,0.2924523,0.5955696617336153,0.02217460674157303,7.519788918205804e-5,0.01794329268292683,0.2466522875816993,0.2561856,0,0.03875692307692308,0.5224988571428573,0,0.002058493150684932
61,0.2123674,0.0845971,0.2962932,0.2453689,0.0500339,0.025809,0.0494256,0.3761996,0.0121191,0.1484679,0.2662415,0.307561188,0.2020109,0.0889742,0.2780652,0.0198996,0.108626,0.0268842,0.0281113,0.3660412,0.263795,0.010199,0.3163258,0.214515,0.0313516,0.0192829,0.0205303,0.0252217,0.277823747,0.2662415,0.5851894291754757,6.555056179775281e-4,0,0.034594918699186995,0.09322026143790851,0.089188,0,0.12154948717948716,0.3919251428571429,0,5.082191780821917e-5
62,0.1410276,0.0781669,0.2411157,0.189077,0.0346717,0.0204533,0.0433104,0.3819669,0.0014798,0.1397571,0.207116,0.256484988,0.1738142,0.1053549,0.2555273,0.0174678,0.0851123,0.0201292,0.011865,0.3826963,0.1977885,0.0082229,0.2672747,0.1309644,0.030156,0.0062832,0.005971,0.0096383,0.222756473,0.207116,0.5442713530655391,0,0,0.04531443089430894,0.0251,0.0042128,0,0.24231615384615385,0.226816,8.399999999999999e-4,0
63,0.071148,0.0487704,0.1499456,0.1199128,0.0157661,0.0114723,0.0266273,0.3499664,0,0.1124571,0.1246336,0.16833495,0.1142659,0.0767298,0.2007649,0.0109375,0.0402521,0.0059087,0.0027944,0.3629654,0.0967946,0.0025368,0.1786834,0.0377573,0.0223202,0,9.59e-5,6.3e-6,0.136772533,0.1246336,0.4529725158562368,0,0,0.03912682926829268,0.001808496732026144,0,0,0.3623658974358974,0.08864971428571428,0.003629038461538461,0
64,0.0246393,0.0145992,0.03605,0.0548051,0.0014378,0.0022022,0.0032487,0.2805845,0,0.0712089,0.0331492,0.050659875,0.0225421,0.0523922,0.1097481,0.0041118,0.0115192,5.6e-5,1.4e-6,0.3069773,0.0127106,5.6e-6,0.0560133,0.0033173,0.0119238,0,0,0,0.034429523,0.0331492,0.33161966173361523,0,0,0.02682784552845528,0,0,0,0.4599432051282052,0.008321142857142857,0.006154711538461539,0
65,1.988e-4,2.086e-4,0,0.0044877,0,0,0,0.1721587,0,0.0233695,0,1.9005e-4,0,0.0230265,0.0148855,0,5.18e-5,0,0,0.2130744,0,0,2.534e-4,0,0.002114,0,0,0,2.534e-5,0,0.188562579281184,0,0,0.00956321138211382,0,0,0,0.5175482051282051,0,0.008260769230769231,0
66,0,0,0,0,0,0,0,0.0409311,0,1.904e-4,0,0,0,2.03e-5,0,0,0,0,0,0.0840952,0,0,0,0,0,0,0,0,0,0,0.07814355179704018,0,0,2.981707317073171e-4,0,0,0,0.5259816666666667,0,0.008618365384615384,3.972602739726027e-6
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019569661733615223,0,0,0,0,0,0,0.5092864102564102,0,0.006258653846153846,0.002926438356164384
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001069344608879493,0,0,0,0,0,0,0.4514338461538462,0,0.0033606730769230766,0.02441136986301369
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3638366666666666,0,0.0019020192307692303,0.07625917808219179
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.247191011235955e-7,0,0,0,0,0,0.2567451282051282,0,0.001378269230769231,0.16763753424657532
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025608988764044944,0,0,0,0,0,0.1361048717948718,0,8.161538461538461e-4,0.28824205479452053
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013425393258426966,0,0,0,0,0.0628464,0.04915910256410256,0,3.051923076923077e-4,0.40331575342465753
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04718741573033708,0.01725778364116095,0,0,0,0.1922616,0.010831666666666668,0,1.9451923076923075e-4,0.4964279452054796
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12476337078651684,0.07206200527704486,0,0,0,0.3269976,0.0021198717948717944,0,3.0769230769230766e-6,0.5625780821917807
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22123460674157305,0.15128575197889182,0,0,0.0670344,0.4165528,8.589743589743589e-6,0,0,0.5868124657534247
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010577167019027484,0.3316069662921348,0.2257361477572559,0,0,0.2564264,0.4377936,0,0.016932,0,0.571982191780822
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006875264270613108,0.4090694382022472,0.26789155672823217,0,0.041222222222222216,0.4484184,0.4307,0,0.09406057142857142,0,0.5170323287671232
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03974482029598309,0.4452741573033708,0.27741846965699213,0,0.187537908496732,0.578784,0.3724400000000001,0,0.230232,0,0.4257694520547945
79,0,0,1.47e-5,0,0,0,0,0,0,0,1.82e-5,4.11e-6,0,0,0,0,0,0,0,0,2.8e-6,0,0,0,0,0,0,0,1.29e-5,1.82e-5,0.11293403805496828,0.4378786516853933,0.2581482849604222,0,0.3760601307189543,0.6584296,0.27110959999999995,0,0.383272,0,0.3101646575342466
80,0,0,0.064285900000000007,0,0,0,0,0,0,0,0.0489293,0.01417185,9.947e-4,0,0.0032228,0,0,0,0,0,0.0148295,0,2.66e-5,8.043e-4,0,0,0,0,0.044200823,0.0489293,0.2066405919661734,0.3834710112359551,0.20331398416886545,0,0.515243137254902,0.6747480000000001,0.13420159999999998,0,0.5102371428571427,0,0.1920208219178082
81,0.0086835,0,0.1629131,0.00945,0.0050694,1.393e-4,0,0.0051702,7e-6,0.0034867,0.1606738,0.070015838,0.032067,0,0.0642509,0,0,0,0.0033537,0,0.0692251,2.1e-6,0.0394233,0.0430164,0,8.435e-4,0.003591,0.0032214,0.13469946,0.1606738,0.3206366807610994,0.305034606741573,0.13454617414248018,0,0.5769326797385621,0.6330167999999999,0.0302272,0,0.5780051428571429,0,0.09552301369863014
