Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10053946188340808,0,0,0,0,0.32534,0.004231538461538461,0,0.07559317307692306,0.3670650684931507
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1854594170403588,0.0029328947368421053,0,0,0,0.4369719999999999,6.2820512820512815e-6,0,0.012709711538461538,0.4989698630136987
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2570887892376682,0.11019605263157894,0,0,0.0030111111111111107,0.5124096,0,0,0,0.5865119178082192
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.959830866807611e-6,0.34521704035874434,0.3304871052631579,0,0.010577922077922077,0.1310833333333333,0.5480712,0,0.010672727272727271,0,0.644464794520548
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001135200845665962,0.4270973094170404,0.5337173684210527,0,0.17329545454545456,0.34298015873015875,0.5390687999999998,0,0.14238522727272726,0,0.6399901369863014
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008223467230443975,0.497512331838565,0.672392894736842,0,0.3854532467532467,0.5221142857142856,0.4655656,0,0.33652897727272724,0,0.6057912328767123
7,0,0,1e-6,0,0,0,0,0,0,0,1.2e-5,1.625e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17e-6,1.2e-5,0.07041099365750529,0.5270798206278027,0.7411415789473684,0.012917682926829268,0.5571292207792208,0.6462484126984127,0.34262079999999995,0,0.5271738636363636,0,0.5273883561643836
8,0,0,0.091485,0,0,0,0,0,0,0,0.048466,0.017493875,0.001353,0,0.004393,0,0,0,3.36e-4,0,0.076092,0,0,2.2e-5,0,0,0,0,0.0580939,0.048466,0.1961871035940804,0.5264686098654708,0.722426052631579,0.07556544715447155,0.655475974025974,0.707984126984127,0.1766152,0,0.6614090909090908,0,0.4119249315068493
9,0.090863,0,0.267589,0.01719,0.031044,0.002448,0,3.18e-4,0,0.002157,0.152327,0.094149,0.056888,0,0.091104,0,0,0,0.060592,0,0.250859,0,0.055546,0.055634,0,0,0.006668,7.12e-4,0.185117833,0.152327,0.3492756871035941,0.4732374439461884,0.6171839473684211,0.17117906504065042,0.6709487012987013,0.7113293650793652,0.0553592,0,0.7313920454545456,0,0.2783541095890411
10,0.243526,0.009544,0.4134,0.1066,0.120811,0.021459,0.013361,0.033525,1.71e-4,0.024615,0.251998,0.22193525,0.159438,0,0.230589,7.89e-4,0.005482,1.08e-4,0.15835,0.044984,0.389728,0.001013,0.185014,0.185721,0.003607,0.002495,0.037512,0.007904,0.307491667,0.251998,0.503245243128964,0.3872526905829597,0.4666471052631579,0.2928981707317073,0.6302857142857142,0.6608126984126985,0.0012719999999999997,0.003337179487179487,0.7464261363636363,0,0.14407246575342467
11,0.363415,0.056449,0.499939,0.192157,0.187575,0.045764,0.059322,0.115582,6.99e-4,0.066832,0.314246,0.332709375,0.268227,0.015604,0.343478,0.00625,0.048133,0.015275,0.222884,0.156534,0.472915,0.009321,0.307915,0.306255,0.048935,0.006972,0.080186,0.016343,0.389210333,0.314246,0.6160667019027485,0.2859793721973094,0.27220315789473687,0.3941987804878049,0.5240097402597402,0.5624309523809524,0,0.030765,0.70345625,0,0.04453041095890411
12,0.427454,0.117074,0.525036,0.259288,0.203751,0.062619,0.096495,0.232624,7.57e-4,0.113019,0.339333,0.421185375,0.354273,0.053475,0.403026,0.013675,0.120897,0.040358,0.247934,0.285328,0.494881,0.020309,0.417519,0.373261,0.117871,0.006913,0.102068,0.021678,0.426608567,0.339333,0.6822952431289641,0.2072831838565022,0.09093368421052632,0.45311971544715446,0.3489597402597403,0.4037944444444445,0,0.07914230769230769,0.6003670454545454,0,0.004510958904109588
13,0.429704,0.176264,0.494902,0.285648,0.194749,0.06608,0.115529,0.330495,4.36e-4,0.147022,0.334651,0.445051375,0.405241,0.110646,0.40748,0.014646,0.19369,0.048169,0.229522,0.427792,0.459736,0.024036,0.455143,0.362761,0.162888,0.003579,0.101006,0.017192,0.4185039,0.334651,0.695933932346723,0.14321950672645742,0.011290526315789471,0.4628845528455284,0.14369025974025973,0.20655714285714288,0,0.17921115384615385,0.43730681818181816,0,0
14,0.374232,0.20682,0.404894,0.222163,0.142248,0.054977,0.106046,0.377709,4e-5,0.143996,0.287331,0.393449125,0.347031,0.18405,0.348749,0.011799,0.218526,0.03189,0.164955,0.468252,0.364527,0.015526,0.409228,0.302089,0.176218,4.23e-4,0.058582,0.006705,0.351753533,0.287331,0.654550845665962,0.078657399103139,0,0.4204335365853658,0.017077272727272733,0.03519126984126984,0,0.3229594871794872,0.2417727272727272,0.0032455769230769235,0
15,0.251625,0.178849,0.251466,0.106479,0.073939,0.036125,0.057986,0.363492,0,0.112956,0.182621,0.278697625,0.21653,0.196057,0.249033,0.032802,0.155544,0.005869,0.076528,0.462562,0.206569,0.002818,0.299249,0.16192,0.148635,0,0.009399,0,0.2233841,0.182621,0.5585857293868922,0.03118923766816144,0,0.3261272357723577,7.831168831168832e-4,0,0,0.4682719230769231,0.10181704545454548,0.02612182692307692,0
16,0.088171,0.076041,0.055741,0.031778,0.013576,0.011648,0.007717,0.281547,0,0.065977,0.048992,0.096784875,0.046955,0.111802,0.115921,0.029747,0.059239,0,0.004955,0.357923,0.029189,0,0.111591,0.023048,0.082385,0,0,0,0.056270533,0.048992,0.411743446088795,0.003958071748878924,0,0.1986813008130081,0,0,0,0.5758083333333334,0.009664772727272728,0.09958423076923076,0
17,4.6e-4,0.00425,0,4.95e-4,0,2.1e-5,0,0.15432,0,0.018046,0,7.2e-5,0,0.029559,0.010718,0.002764,5.17e-4,0,0,0.21158,0,0,9.6e-5,0,0.013804,0,0,0,9.6e-6,0,0.23446300211416493,0,0,0.09337804878048782,0,0,0,0.6402475641025641,0,0.2165623076923077,0
18,0,0,0,0,0,0,0,0.026383,0,3e-6,0,0,0,0,0,0,0,0,0,0.061539,0,0,0,0,0,0,0,0,0,0,0.08942251585623678,0,0,0.03083597560975609,0,0,0,0.657110641025641,0,0.3374163461538462,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01719556025369979,0,0,0.0015254065040650406,0,0,0,0.6251780769230769,0,0.4241204807692308,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013718816067653278,0,0,0,0,0,0,0.5526439743589744,0,0.44009115384615394,3.049315068493151e-4
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4345515384615384,0,0.4183289423076923,0.003495342465753425
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013559999999999998,0.2961185897435898,0,0.35596009615384616,0.021465616438356164
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016647982062780269,0,0,0,0,0.0180784,0.1610926923076923,0,0.27243528846153847,0.08788205479452053
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03082578475336323,0,0,0,0,0.08634480000000001,0.05192384615384616,0,0.17388788461538462,0.21684397260273977
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1036085201793722,0,0,0,0,0.1773128,0.004662692307692308,0,0.0692675,0.3685683561643836
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18642354260089689,0.0013036842105263156,0,0,0,0.2647744,2.9487179487179486e-6,0,0.01083875,0.4995560273972602
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26826704035874444,0.08925184210526316,0,0,0.00343968253968254,0.3333968,0,0,0,0.5977967123287671
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9027484143763207e-6,0.35557107623318385,0.3144376315789474,0,0.011357792207792207,0.13333650793650795,0.365656,0,0.011282386363636364,0,0.6496108219178083
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011126849894291754,0.4416715246636772,0.5322489473684211,0,0.16111103896103898,0.3454476190476192,0.35232560000000007,0,0.13950113636363637,0,0.6559326027397261
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008012050739957715,0.515903139013453,0.6712826315789474,0,0.3498603896103896,0.5247460317460317,0.3076936,0,0.32783522727272724,0,0.623842602739726
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07395095137420721,0.5428569506726457,0.7251615789473685,0.021307520325203253,0.5063980519480519,0.6491928571428572,0.224428,0,0.5158085227272727,0,0.5456608219178082
32,0,0,0.046214,0,0,0,0,0,0,0,0.054722,0.012617,6.6e-5,0,0.00464,0,0,0,6.8e-5,0,0.047277,0,0,1.72e-4,0,0,0,0,0.041990133,0.054722,0.2034806553911205,0.533314125560538,0.70474,0.08359695121951219,0.6114233766233766,0.70775,0.12798159999999997,0,0.6544630681818181,0,0.4377431506849315
33,0.008202,0,0.142152,0.010247,0.015286,0.003018,0,0.001497,0,0.004272,0.170312,0.048181,0.027358,0,0.050992,0,0,0,0.009278,0,0.170779,0,0.012164,0.029043,0,1.6e-5,0.001188,0.00124,0.134672733,0.170312,0.3632861522198731,0.48005403587443946,0.6120139473684211,0.17947743902439023,0.6339649350649351,0.7175380952380953,0.03556,0,0.7221880681818181,0,0.29537945205479454
34,0.040774,0.004558,0.24896,0.094912,0.079622,0.039782,0.034595,0.069025,8.13e-4,0.043726,0.298319,0.101108375,0.079716,0,0.12117700000000001,0.008026,0.04395,6.02e-4,0.03339,0.034506,0.288588,0.002042,0.043598,0.078735,2.79e-4,0.008145,0.011233,0.016512,0.239526333,0.298319,0.5243442917547568,0.3909325112107622,0.4614776315789474,0.29464105691056913,0.5983499999999999,0.6763357142857144,5.463999999999999e-4,0.003015384615384615,0.7392392045454547,0,0.14869726027397262
35,0.095144,0.026502,0.336855,0.201462,0.163637,0.09604,0.141353,0.220154,0.005951,0.117179,0.388241,0.14866525,0.136327,0.004084,0.185189,0.032742,0.119257,0.022484,0.060555,0.16103,0.368649,0.02159,0.077371,0.121662,0.005153,0.019835,0.025289,0.032915,0.320212067,0.388241,0.6404711416490487,0.2870780269058296,0.2745184210526316,0.3804707317073169,0.49710129870129866,0.5791150793650792,0,0.02801025641025641,0.6973142045454546,0,0.04476575342465753
36,0.169971,0.048579,0.389481,0.320081,0.248486,0.154602,0.22077,0.379573,0.008501,0.19733,0.428035,0.172409,0.1876,0.028824,0.22467,0.053255,0.189055,0.043946,0.083662,0.368241,0.422472,0.043178,0.093626,0.139737,0.017614,0.025424,0.041299,0.039715,0.364057767,0.428035,0.7053781183932346,0.21036233183856504,0.10129,0.4155542682926829,0.3332987012987013,0.4178166666666667,0,0.07267089743589744,0.5968272727272729,0,0.004762876712328767
37,0.230208,0.070432,0.396733,0.404016,0.287343,0.182417,0.233612,0.456636,0.00523,0.252691,0.40941,0.172986875,0.204039,0.062883,0.2345,0.061136,0.237203,0.038449,0.086784,0.505624,0.40954,0.047675,0.096292,0.128797,0.03108,0.020598,0.041261,0.031177,0.359767233,0.40941,0.7163354122621564,0.1468468609865471,0.01402921052631579,0.408385569105691,0.13192402597402597,0.21248333333333333,0,0.17142846153846156,0.43794375,0,0
38,0.221948,0.08142,0.33135,0.405205,0.24215,0.171839,0.142694,0.469831,5.46e-4,0.266084,0.325953,0.148443375,0.16857,0.092824,0.214125,0.067941,0.204646,0.018188,0.067189,0.535494,0.319686,0.030079,0.088374,0.094182,0.03817,0.007925,0.025198,0.014495,0.293264,0.325953,0.6735604651162791,0.08194955156950673,0,0.3571752032520325,0.013305194805194804,0.035283333333333326,0,0.30450615384615387,0.2470073863636364,0.002525384615384615,0
39,0.14411,0.058949,0.198908,0.318956,0.139083,0.110788,0.043208,0.433409,0,0.223675,0.206954,0.09393275,0.094754,0.099628,0.155025,0.089954,0.102637,0.003401,0.029271,0.507837,0.174269,0.006962,0.0576,0.047904,0.032684,0,0.003334,3.32e-4,0.1794094,0.206954,0.575852536997886,0.03321255605381166,0,0.26745955284552847,0.00117012987012987,0,0,0.4400616666666667,0.10595738636363636,0.021296346153846152,0
40,0.044435,0.018341,0.040035,0.1512,0.034725,0.034857,0.002968,0.341766,0,0.138386,0.062239,0.02667275,0.017491,0.082682,0.071427,0.034471,0.030297,0,0.001608,0.428096,0.022369,7.9e-5,0.018518,0.006223,0.016256,0,0,0,0.044084233,0.062239,0.4268137420718816,0.004228699551569507,0,0.1599382113821138,0,0,0,0.5475629487179487,0.013511363636363636,0.08047211538461539,0
41,5.03e-4,2.24e-4,0,0.016912,0,3.22e-4,0,0.193539,0,0.038741,0,0,0,0.03488,0.008206,6.34e-4,1.8e-5,0,0,0.292264,0,0,0,0,0.001422,0,0,0,0,0,0.24692568710359408,0,0,0.07593272357723577,0,0,0,0.614546794871795,0,0.1918930769230769,0
42,0,0,0,0,0,0,0,0.038149,0,8.9e-5,0,0,0,9e-5,0,0,0,0,0,0.110313,0,0,0,0,0,0,0,0,0,0,0.09581786469344608,0,0,0.02376524390243901,0,0,0,0.6344391025641026,0,0.3107411538461538,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01749820295983087,0,0,0.0015772357723577235,0,0,0,0.6099626923076923,0,0.39819134615384616,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145708245243129,0,0,0,0,0,0,0.5508882051282051,0,0.42964163461538457,3.1397260273972606e-4
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4336023076923077,0,0.4119993269230769,0.0035265753424657533
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020896,0.2968882051282052,0,0.35129317307692315,0.02346972602739725
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015632286995515695,0,0,0,0,0.0533232,0.16724141025641023,0,0.2673191346153846,0.09624041095890412
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027052466367713,0,0,0,0,0.15208880000000002,0.05370051282051282,0,0.1691826923076923,0.2277583561643836
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09711995515695068,0,0,0,0,0.2687608,0.004644487179487179,0,0.06974634615384614,0.3865516438356165
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1853244394618834,5.78421052631579e-4,0,0,0,0.3633056,5.128205128205128e-7,0,0.012304134615384614,0.5223339726027397
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26142286995515696,0.09381842105263156,0,0,0.003573809523809524,0.42302160000000005,0,0,0,0.6145753424657534
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8054968287526415e-6,0.346702466367713,0.33145210526315794,0,0.010366233766233765,0.13320476190476194,0.4605928,0,0.01028806818181818,0,0.666314794520548
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.272727272727272e-4,0.4388910313901346,0.5469789473684211,0,0.12934935064935066,0.34719047619047616,0.4482456,0,0.1309284090909091,0,0.6747630136986301
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007178541226215645,0.5096473094170404,0.6844413157894738,0,0.2830103896103896,0.5219388888888888,0.3819184,0,0.3178426136363636,0,0.6414598630136986
55,0,0,0,0,0,0,0,0,0,0,1.6e-5,2e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4e-6,1.6e-5,0.07148636363636364,0.5381621076233184,0.7497892105263158,0.01706788617886179,0.42757272727272727,0.6471730158730159,0.2789088,0,0.5139488636363636,0,0.5638146575342465
56,0,0,0.05238,0,0,0,0,0,0,0,0.039192,0.01146,0.0026,0,0.002713,0,0,0,2.5e-5,0,0.025147,0,1.8e-5,8.27e-4,0,0,0,0,0.0367344,0.039192,0.19945042283298092,0.5330358744394619,0.7450734210526316,0.07578556910569106,0.5089668831168831,0.7106714285714285,0.16104959999999996,0,0.6542159090909091,0,0.444066301369863
57,0.089846,0,0.16283,0.048454,0.026451,0.001994,0,0.00588,0,0.008056,0.148538,0.08141225,0.076287,0,0.077942,0,0,0,0.012716,0,0.126488,0,0.056655,0.0592,0,2.66e-4,0.006447,0.003361,0.138303367,0.148538,0.3589365750528541,0.4822847533632288,0.6606036842105263,0.1687002032520325,0.5291844155844155,0.7178698412698412,0.051196000000000005,0,0.7228710227272725,0,0.2999739726027397
58,0.263486,0.013291,0.304644,0.203688,0.083245,0.013291,0.008622,0.148975,0.007247,0.067492,0.277603,0.213609125,0.177864,0,0.210355,0.002313,0.023982,7e-5,0.041511,0.106235,0.258157,6.25e-4,0.187771,0.160562,6.96e-4,0.018655,0.035507,0.02322,0.270589167,0.277603,0.5237353065539112,0.38799932735426007,0.5204839473684211,0.2865573170731708,0.4817759740259741,0.6745587301587304,0.0013376000000000002,0.002790897435897436,0.7415545454545455,0,0.15074931506849315
59,0.354454,0.054707,0.400899,0.308836,0.09982,0.026746,0.02344,0.338426,0.025809,0.138564,0.380541,0.360207,0.283837,0.008548,0.316868,0.011424,0.075775,0.01172,0.064725,0.286699,0.364812,0.006424,0.350036,0.23785800000000001,0.01145,0.034069,0.056732,0.042604,0.377459567,0.380541,0.639573890063425,0.2907354260089686,0.3363913157894737,0.3729445121951219,0.3830980519480519,0.576256349206349,0,0.027691153846153845,0.6988647727272728,0,0.046660821917808216
60,0.359132,0.098991,0.448754,0.361749,0.097012,0.037278,0.054409,0.470826,0.030787,0.191704,0.417789,0.445715125,0.319954,0.052543,0.382712,0.020877,0.126719,0.030288,0.061494,0.434401,0.406082,0.012043,0.449863,0.306172,0.031155,0.037928,0.050735,0.047672,0.425047433,0.417789,0.7052852008456659,0.2089544843049328,0.13601078947368422,0.4160160569105691,0.23117272727272728,0.41747857142857137,0,0.07341051282051282,0.5979545454545455,0,0.00471082191780822
61,0.303382,0.120853,0.423276,0.350527,0.071477,0.03687,0.070608,0.537428,0.017313,0.212097,0.380345,0.439373125,0.288587,0.127106,0.397236,0.028428,0.15518,0.038406,0.040159,0.522916,0.37685,0.01457,0.451894,0.30645,0.044788,0.027547,0.029329,0.036031,0.396891067,0.380345,0.7162126849894291,0.1458818385650224,0.013889736842105264,0.41882012195121954,0.07919415584415584,0.21269841269841264,0,0.16963820512820518,0.4418244318181818,0,0
62,0.201468,0.111667,0.344451,0.27011,0.049531,0.029219,0.061872,0.545667,0.002114,0.199653,0.29588,0.366407125,0.248306,0.150507,0.365039,0.024954,0.121589,0.028756,0.01695,0.546709,0.282555,0.011747,0.381821,0.187092,0.04308,0.008976,0.00853,0.013769,0.318223533,0.29588,0.6731367864693445,0.08119394618834082,0,0.3604256097560976,0.01382142857142857,0.03686031746031746,0,0.29860089743589746,0.25467727272727275,0.00390625,0
63,0.10164,0.069672,0.214208,0.171304,0.022523,0.016389,0.038039,0.499952,0,0.160653,0.178048,0.2404785,0.163237,0.109614,0.286807,0.015625,0.057503,0.008441,0.003992,0.518522,0.138278,0.003624,0.255262,0.053939,0.031886,0,1.37e-4,9e-6,0.195389333,0.178048,0.5757149048625793,0.03366883408071749,0,0.2719721544715447,0.0033194805194805195,0,0,0.4258610256410257,0.10947954545454544,0.02511548076923077,0
64,0.035199,0.020856,0.0515,0.078293,0.002054,0.003146,0.004641,0.400835,0,0.101727,0.047356,0.07237125,0.032203,0.074846,0.156783,0.005874,0.016456,8e-5,2e-6,0.438539,0.018158,8e-6,0.080019,0.004739,0.017034,0,0,0,0.049185033,0.047356,0.428237843551797,0.004342825112107623,0,0.15774654471544716,0,0,0,0.5267961538461539,0.014227840909090909,0.09827423076923078,0
65,2.84e-4,2.98e-4,0,0.006411,0,0,0,0.245941,0,0.033385,0,2.715e-4,0,0.032895,0.021265,0,7.4e-5,0,0,0.304392,0,0,3.62e-4,0,0.00302,0,0,0,3.62e-5,0,0.248857822410148,0,0,0.06997337398373983,0,0,0,0.5899321794871795,0,0.2234641346153846,0
66,0,0,0,0,0,0,0,0.058473,0,2.72e-4,0,0,0,2.9e-5,0,0,0,0,0,0.120136,0,0,0,0,0,0,0,0,0,0,0.09801279069767442,0,0,0.02100650406504065,0,0,0,0.6068360256410256,0,0.3437076923076923,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01897906976744186,0,0,0.0012902439024390245,0,0,0,0.5749607692307693,0,0.4302744230769231,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015821353065539113,0,0,0,0,0,0,0.5107214102564103,0,0.45201153846153846,2.304109589041096e-4
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4085866666666666,0,0.42688105769230766,0.0032249315068493146
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022208,0.28358282051282047,0,0.35555182692307696,0.02337452054794521
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012112107623318386,0,0,0,0,0.0423304,0.16168833333333332,0,0.2630866346153846,0.09650109589041096
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026220403587443947,0,0,0,0,0.13199840000000002,0.05335179487179487,0,0.16541817307692308,0.23230150684931505
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09599618834080716,0,0,0,0,0.248544,0.004367692307692308,0,0.0691623076923077,0.3956632876712329
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1800372197309417,0.003264210526315789,0,0,0,0.3372856,8.205128205128205e-6,0,0.01151423076923077,0.5351623287671233
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26373071748878923,0.12315736842105264,0,0,0.0034666666666666665,0.3906616,0,0,0,0.6290204109589042
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5369978858350947e-6,0.3533430493273543,0.35427447368421056,0,0.01046948051948052,0.13063492063492063,0.4258296000000001,0,0.005954545454545455,0,0.6786034246575342
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85940803382664e-4,0.4458551569506726,0.5640205263157895,0,0.0879448051948052,0.34071666666666667,0.413604,0,0.0931028409090909,0,0.6848945205479453
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007101902748414376,0.5112831838565023,0.6939671052631579,0,0.1983428571428571,0.5177119047619048,0.34267200000000003,0,0.2659,0,0.6465920547945205
79,0,0,2.1e-5,0,0,0,0,0,0,0,2.6e-5,5.875e-6,0,0,0,0,0,0,0,0,4e-6,0,0,0,0,0,0,0,1.84e-5,2.6e-5,0.07019915433403806,0.5492600896860986,0.765186842105263,0.011265040650406503,0.3046493506493506,0.6401198412698412,0.2409024,0,0.4616602272727274,0,0.5673390410958904
80,0,0,0.091837,0,0,0,0,0,0,0,0.069899,0.0202455,0.001421,0,0.004604,0,0,0,0,0,0.021185,0,3.8e-5,0.001149,0,0,0,0,0.063144033,0.069899,0.19635465116279072,0.5402026905829597,0.7693244736842105,0.0478709349593496,0.35949675324675323,0.7078777777777778,0.150736,0,0.6074295454545454,0,0.4436653424657534
81,0.012405,0,0.232733,0.0135,0.007242,1.99e-4,0,0.007386,1e-5,0.004981,0.229534,0.100022625,0.04581,0,0.091787,0,0,0,0.004791,0,0.098893,3e-6,0.056319,0.061452,0,0.001205,0.00513,0.004602,0.1924278,0.229534,0.35610930232558136,0.4824349775784753,0.689886052631579,0.12716727642276424,0.39045909090909087,0.715684126984127,0.0421048,0,0.6766420454545454,0,0.3010324657534246
82,0.062318,0.003156,0.315235,0.079545,0.037996,0.007932,5.88e-4,0.186838,0.003451,0.037368,0.381537,0.1770035,0.114037,0,0.234211,0.006873,0.019189,1.17e-4,0.023013,0.117048,0.178537,0.007779,0.119876,0.153445,5.08e-4,0.016022,0.022773,0.029442,0.2996935,0.381537,0.5198384778012686,0.39242286995515696,0.5368923684210526,0.231275,0.35308181818181816,0.670863492063492,9.96e-4,0.0026752564102564104,0.6952613636363636,0,0.15164520547945204
83,0.123642,0.018377,0.337632,0.141746,0.079591,0.021147,0.006615,0.361459,0.009435,0.084276,0.464004,0.229755,0.218179,0.023443,0.350711,0.022501,0.056191,0.0068780000000000004,0.041922,0.322023,0.23825,0.034238,0.172734,0.226542,0.015546,0.026488,0.04301,0.047442,0.357102,0.464004,0.6339524312896406,0.29357130044843044,0.3394255263157894,0.3174717479674797,0.2851915584415584,0.5679142857142857,0,0.02616128205128205,0.6562073863636364,0,0.04617109589041096
84,0.131075,0.032114,0.31474800000000003,0.189454,0.147222,0.028208,0.014419,0.481586,0.011081,0.137327,0.490045,0.287289125,0.304065,0.095406,0.423492,0.056031,0.06393,0.016539,0.0545,0.459251,0.252641,0.055904,0.24892,0.282085,0.041108,0.027705,0.058775,0.051788,0.373431333,0.490045,0.699870401691332,0.2168508968609865,0.1260063157894737,0.3689910569105691,0.18616623376623376,0.4029928571428572,0,0.06910141025641026,0.5695488636363636,0,0.004655342465753424
